Year,Month,Day,Hour,Tamb [deg C],Azimuth [degree],Cloudopacity [%],DewPoint [deg C],Pw [cm],Pressure [mbar],WindDir [degree],WindVel [m/s],Zenith [degree],RelativeHumidity,GHI [W/m2]
2021,10,20,11,28.9,-124,3.1,23.7,6.44,1031.7,285,1.9,28,73.6,799
2021,10,20,12,29.2,-153,19,23.7,6.47,1030.8,276,2.9,18,72,733
2021,10,20,13,29.1,157,25.7,23.7,6.54,1029.9,272,3,17,72.5,676
2021,10,20,14,28.7,125,36.7,23.6,6.63,1029.1,265,2.8,27,73.9,530
2021,10,20,15,27.9,113,49.3,23.5,6.7,1028.5,256,2.7,40,77.4,359
2021,10,20,16,26.7,106,72.7,23.5,6.73,1028.3,237,2.5,54,82.6,145
2021,10,20,17,25.8,103,87.6,23.3,6.74,1028.6,215,2.6,68,86.2,33
2021,10,20,18,25.2,101,86.5,23.1,6.74,1029.2,200,2.5,83,88.7,10
2021,10,21,7,23.6,-101,33.6,22.4,6.31,1031,152,1.8,84,92.9,53
2021,10,21,8,24.1,-103,29,22.5,6.26,1031.4,144,1.8,70,91.1,193
2021,10,21,9,24.8,-106,35.3,22.7,6.23,1031.9,138,1.6,55,88.1,336
2021,10,21,10,25.6,-112,24.5,22.8,6.24,1032.2,125,1,41,84.8,540
2021,10,21,11,25.8,-125,35.6,22.8,6.23,1031.6,121,0.7,28,83.5,550
2021,10,21,12,25.6,-154,60.6,22.8,6.22,1030.7,143,0.6,18,84.3,369
2021,10,21,13,25.7,157,51.7,22.8,6.22,1029.7,188,0.8,17,84,454
2021,10,21,14,26.2,126,55.2,22.8,6.19,1028.7,221,1,27,82,391
2021,10,21,15,26.5,113,70.7,22.9,6.15,1027.8,259,1,40,80.8,215
2021,10,21,16,26.6,107,77.8,23.1,6.1,1027.3,295,1.2,54,81,118
2021,10,21,17,26.4,103,71.9,23.3,6.07,1027.3,310,1.3,68,82.9,84
2021,10,21,18,25.9,101,77.4,23.2,6.04,1027.9,319,1.4,83,85.1,17
2021,10,22,7,24.1,-101,15.4,22.1,5.96,1029.7,81,1.3,84,88.6,59
2021,10,22,8,25.3,-103,0,22.7,6.02,1030.5,76,1.4,70,85.4,278
2021,10,22,9,26.8,-107,0,22.9,6.03,1031,70,1.1,55,79.5,511
2021,10,22,10,28.1,-113,1.6,23,6.06,1031.1,72,0.6,41,74,697
2021,10,22,11,29,-125,0,23,6.1,1030.7,262,0.4,28,70.1,847
2021,10,22,12,29.5,-155,13,23.2,6.16,1030,273,1.5,18,68.6,802
2021,10,22,13,29.3,158,31,23.3,6.24,1029.1,279,2.4,18,70.1,638
2021,10,22,14,28.9,127,15.6,23.5,6.31,1028.2,281,2.7,27,72.5,708
2021,10,22,15,28.7,114,15.1,23.5,6.34,1027.3,287,2.3,40,73.3,597
2021,10,22,16,28.6,107,18.5,23.5,6.37,1026.9,290,2,54,74.1,412
2021,10,22,17,28.1,104,30.9,23.7,6.4,1027,281,1.7,69,77.1,192
2021,10,22,18,27.1,101,55.4,23.5,6.43,1027.6,271,1.6,83,80.4,37
2021,10,23,7,24.7,-101,17.6,23.1,6.46,1029.5,78,1.3,84,90.7,51
2021,10,23,8,25.4,-104,34,23.3,6.47,1030.2,84,0.9,70,88.2,164
2021,10,23,9,26.3,-107,4.9,23.4,6.47,1030.8,116,0.7,55,83.8,470
2021,10,23,10,27.5,-113,33.3,23.5,6.45,1031.1,168,1,41,79,463
2021,10,23,11,28.6,-126,26.4,23.6,6.42,1030.8,196,1.2,28,74.4,637
2021,10,23,12,29.4,-155,13,23.5,6.4,1029.9,223,1.3,18,70.8,811
2021,10,23,13,29.7,158,7.7,23.7,6.4,1028.7,244,1.9,18,70.2,861
2021,10,23,14,29.4,127,23.1,23.9,6.45,1027.7,252,2.3,27,72,666
2021,10,23,15,29,114,31.6,23.9,6.53,1027,259,2.2,40,73.9,491
2021,10,23,16,28.3,108,80.6,23.9,6.58,1026.5,271,2.4,54,77.1,94
2021,10,23,17,27.4,104,60.5,23.9,6.6,1026.5,278,2.4,69,81.1,116
2021,10,23,18,26.5,102,57,23.6,6.61,1026.9,296,2,83,83.9,23
2021,10,24,7,24.1,-102,36.5,22.3,5.93,1028.4,98,1.2,84,89.7,36
2021,10,24,8,25.2,-104,4.9,22.9,5.94,1029.3,102,1.2,70,87,265
2021,10,24,9,26.5,-108,0,23.3,5.95,1029.9,112,1,55,82.3,506
2021,10,24,10,28,-114,17.3,23.5,5.94,1030,168,0.6,41,76.6,577
2021,10,24,11,29,-127,41.1,23.5,5.96,1029.5,231,1,28,72.1,497
2021,10,24,12,29.4,-156,56.1,23.5,6,1028.6,250,1.7,19,70.6,407
2021,10,24,13,29.4,158,39.7,23.7,6.13,1027.6,242,2.4,18,71.7,557
2021,10,24,14,29.2,128,26.3,23.8,6.31,1026.8,235,2.6,28,72.8,620
2021,10,24,15,29,115,6.7,23.7,6.45,1026.3,237,2.4,40,73,651
2021,10,24,16,28.5,108,10.9,23.6,6.51,1026,242,2,54,75.1,438
2021,10,24,17,27.9,104,10.3,23.8,6.52,1025.9,242,1.6,69,78.6,239
2021,10,24,18,27.1,102,41.9,23.4,6.54,1026.3,242,1.2,83,80.5,41
2021,10,25,7,24.4,-102,37.1,22.5,5.76,1027.4,54,1.4,84,89.4,53
2021,10,25,8,25.4,-104,21.5,23,5.71,1028.1,55,1.6,70,86.7,212
2021,10,25,9,26.7,-108,9.1,23.4,5.71,1028.7,60,1.7,55,82.4,468
2021,10,25,10,28,-114,12.2,23.6,5.72,1028.9,54,1,41,77.2,626
2021,10,25,11,29,-127,10.1,23.7,5.72,1028.3,315,0.6,29,73.1,766
2021,10,25,12,29.4,-156,9.8,23.7,5.73,1027.3,278,1.5,19,71.5,841
2021,10,25,13,29.1,158,24.4,23.8,5.81,1026.3,271,2.3,19,73.1,706
2021,10,25,14,28.7,128,41.2,23.8,5.96,1025.4,272,2.6,28,74.9,505
2021,10,25,15,28.6,115,53.2,23.7,6.12,1024.6,274,2.1,41,74.7,332
2021,10,25,16,28.5,108,16.8,23.5,6.2,1024.1,283,1.7,55,74.2,418
2021,10,25,17,28.3,105,21.3,23.7,6.25,1024.1,308,1.6,69,76,228
2021,10,25,18,27.4,102,72.1,23.6,6.33,1024.5,327,1.9,83,79.5,23
2021,10,26,7,24.4,-103,42.6,22.6,6.22,1026.4,77,1.6,84,89.7,32
2021,10,26,8,25.5,-105,32.9,23,6.24,1027.2,74,1.5,70,85.9,188
2021,10,26,9,26.9,-109,9.4,23.4,6.23,1027.8,71,1.4,55,81,450
2021,10,26,10,28.2,-115,2.6,23.7,6.25,1028,76,1,41,76.5,674
2021,10,26,11,29.4,-128,25.5,23.7,6.28,1027.6,57,0.4,29,71.6,626
2021,10,26,12,30.1,-157,20.5,23.7,6.31,1026.7,290,0.7,19,68.5,726
2021,10,26,13,30.3,159,24,23.8,6.33,1025.6,277,1.5,19,68.1,697
2021,10,26,14,30.2,129,16.5,23.9,6.38,1024.5,265,2,28,69,708
2021,10,26,15,29.8,116,84.6,24,6.51,1023.7,254,2.4,41,71.1,115
2021,10,26,16,29.2,109,91.7,24.1,6.63,1023.2,249,2.5,55,74.1,39
2021,10,26,17,28.5,105,84.8,24.2,6.73,1023.4,243,1.9,69,77.6,39
2021,10,26,18,27.5,103,87.8,23.8,6.8,1024.1,248,1.1,83,80.2,9
2021,10,27,7,23.9,-103,21.1,22,6.2,1027.6,72,1.4,84,89.3,47
2021,10,27,8,24.5,-105,0.4,22.4,6.15,1028.1,80,1.4,70,88,262
2021,10,27,9,25.1,-109,13.7,22.7,6.16,1028.7,90,1.4,55,86.6,432
2021,10,27,10,26.2,-115,36.4,22.9,6.18,1029.2,117,0.9,42,82.2,434
2021,10,27,11,27.7,-128,27.6,23,6.21,1029.1,199,1.3,29,75.5,613
2021,10,27,12,28.7,-157,8.7,23,6.24,1028.3,217,2.3,20,71.2,829
2021,10,27,13,28.9,159,55.9,23,6.22,1027.2,223,2.3,19,70.3,401
2021,10,27,14,28.8,129,8.1,23,6.24,1026.1,228,2.2,28,70.7,772
2021,10,27,15,28.4,116,19.4,23.1,6.29,1025.2,227,2.2,41,72.9,569
2021,10,27,16,27.8,109,32.7,23.2,6.28,1024.5,222,2.1,55,76,344
2021,10,27,17,27.5,105,42.9,23.3,6.26,1024.5,218,1.7,69,77.7,158
2021,10,27,18,26.8,103,48,23,6.27,1025.1,219,1,83,79.7,28
2021,10,28,7,24.9,-103,47.1,23.1,6.16,1026.9,48,2.4,84,89.5,45
2021,10,28,8,25.4,-106,16.1,23.2,6.07,1027.8,43,2.6,70,87.6,242
2021,10,28,9,26.6,-109,0.6,23.1,5.96,1028.5,46,2.4,56,81.5,510
2021,10,28,10,28,-116,0,23,5.87,1028.6,47,1.9,42,74.4,712
2021,10,28,11,29.2,-129,1.8,22.9,5.82,1028.2,36,1,29,68.7,839
2021,10,28,12,30.1,-157,1.1,22.9,5.86,1027.5,327,0.8,20,65.5,921
2021,10,28,13,30.5,159,7.8,23.2,5.96,1026.3,282,1.8,20,65.3,859
2021,10,28,14,30.2,130,20.2,23.7,6.09,1025.1,273,3.2,29,68.4,684
2021,10,28,15,29.5,116,19.2,24,6.28,1024.4,270,3.5,41,72.6,578
2021,10,28,16,28.8,110,52.9,24.3,6.49,1024.2,263,2.8,55,76.5,248
2021,10,28,17,28,106,78.3,24.3,6.64,1024.6,247,1.8,69,80.1,59
2021,10,28,18,27.3,103,85.5,23.8,6.67,1025.4,211,1.1,84,81.2,13
2021,10,29,7,25.4,-104,67.4,23.3,6.07,1028.1,104,1.6,84,88.2,27
2021,10,29,8,26.3,-106,44.7,23.5,6.01,1028.5,100,1.5,70,84.5,146
2021,10,29,9,27.5,-110,16.1,23.6,6.02,1028.9,86,1.3,56,79.7,425
2021,10,29,10,28.4,-116,0,23.6,6.06,1028.9,65,0.8,42,75.3,691
2021,10,29,11,29.4,-130,3.4,23.6,6.11,1028.5,21,0.6,29,71,809
2021,10,29,12,30.3,-158,2.1,23.6,6.18,1027.8,315,0.7,20,67.7,895
2021,10,29,13,30.6,160,15.8,23.6,6.21,1027,281,1.4,20,66.2,772
2021,10,29,14,30.6,131,22.4,23.7,6.24,1026.2,266,2.2,29,66.7,647
2021,10,29,15,30.1,117,5.7,23.9,6.29,1025.3,260,3,41,69.6,654
2021,10,29,16,29.5,110,8.2,24.2,6.34,1024.8,258,3.2,55,73.3,462
2021,10,29,17,28.8,106,33.4,24.4,6.48,1025,253,2.7,69,77.4,184
2021,10,29,18,27.8,104,68.6,24.2,6.71,1025.6,239,2,84,81,18
2021,10,30,7,24.9,-104,7.7,22.8,6.15,1028.7,68,1,84,88.4,56
2021,10,30,8,25.9,-106,0,23.3,6.14,1029.4,65,0.8,70,85.2,265
2021,10,30,9,27.3,-110,0,23.7,6.15,1029.9,68,0.7,56,80.7,494
2021,10,30,10,28.6,-117,3.2,23.9,6.24,1030.1,333,0.6,42,75.9,666
2021,10,30,11,29.5,-130,37,23.9,6.33,1029.9,292,1.8,29,71.7,524
2021,10,30,12,30,-158,61.8,23.8,6.46,1029,280,2.5,21,69.5,345
2021,10,30,13,28.9,160,76.4,24.1,6.64,1028.2,288,2.7,20,75.1,213
2021,10,30,14,28,131,78.3,24.2,6.71,1027.5,299,2.8,29,79.9,178
2021,10,30,15,28.3,117,86.9,24.1,6.75,1027,299,2.7,41,78.1,88
2021,10,30,16,27.7,110,92.1,24,6.84,1026.7,291,2.1,55,80.2,38
2021,10,30,17,26.4,107,96.9,23.6,6.92,1026.9,310,1.1,69,84.8,8
2021,10,31,7,24,-104,51.6,22.7,6.37,1029.4,52,1.4,84,92.1,21
2021,10,31,8,24.6,-107,64.2,22.8,6.34,1030.4,111,1.2,70,89.4,102
2021,10,31,9,25.4,-111,36.8,23,6.37,1031.2,168,1.8,56,86.1,327
2021,10,31,10,25.8,-117,7.7,23.2,6.42,1031.6,194,3.3,42,85.1,657
2021,10,31,11,26.5,-131,20.7,23.4,6.45,1031.3,203,4.2,30,83.3,670
2021,10,31,12,26.8,-159,22.2,23.6,6.5,1030.5,206,4.1,21,82.4,718
2021,10,31,13,26.6,160,27.2,23.5,6.44,1029.4,215,3.4,21,83.3,673
2021,10,31,14,27,132,11.5,23.6,6.38,1028.4,228,3.1,29,81.7,754
2021,10,31,15,27.5,118,9.9,23.7,6.4,1027.6,239,2.6,42,79.7,635
2021,10,31,16,27.6,111,5.5,23.6,6.38,1027,255,1.9,55,78.8,490
2021,10,31,17,27.4,107,39.6,23.7,6.31,1026.9,275,1.4,69,80,177
2021,10,31,18,26.7,104,68.2,23.5,6.25,1027.4,307,0.9,84,82.8,26
2021,11,1,7,24.1,-105,12.1,22.6,5.33,1028.8,47,1.1,84,91.4,57
2021,11,1,8,25.2,-107,0,23.3,5.36,1029.5,74,0.9,70,89.6,272
2021,11,1,9,26.4,-111,0,23.8,5.37,1030,91,0.8,56,85.7,504
2021,11,1,10,27.8,-118,0,24.2,5.35,1030.1,127,0.5,42,80.7,703
2021,11,1,11,28.9,-131,6,24.1,5.33,1029.6,209,0.8,30,75.5,796
2021,11,1,12,29.5,-159,10.7,23.9,5.39,1028.6,237,1.5,21,71.8,825
2021,11,1,13,29.8,161,13.3,23.7,5.56,1027.4,254,2.2,21,70.2,802
2021,11,1,14,29.7,132,9.4,23.7,5.79,1026.4,262,3,29,70.3,770
2021,11,1,15,29.4,118,0,23.8,6.02,1025.6,263,3.2,42,71.8,708
2021,11,1,16,29,111,3.2,23.9,6.23,1025.3,265,3,55,74.2,498
2021,11,1,17,28.3,107,34.2,24.1,6.38,1025.7,268,2.4,69,78.2,189
2021,11,1,18,27.4,105,48.6,23.9,6.48,1026.4,269,1.9,84,81.3,35
2021,11,2,7,24,-105,58.9,22.4,5.82,1028.7,112,1.2,84,90.5,35
2021,11,2,8,25,-107,26.1,22.9,5.77,1029.2,109,1,70,88.1,207
2021,11,2,9,26.2,-111,43.7,23.3,5.74,1029.7,105,0.8,56,84.3,283
2021,11,2,10,27.4,-118,37.8,23.8,5.79,1029.8,109,0.4,42,80.6,434
2021,11,2,11,28.4,-132,41.7,23.9,5.85,1029.4,311,0.3,30,76.5,480
2021,11,2,12,29.1,-159,55.9,23.7,5.92,1028.6,301,1.1,21,72.9,398
2021,11,2,13,29.2,161,32.6,23.5,6.05,1027.5,308,1.4,21,71.7,610
2021,11,2,14,29.1,133,41.6,23.5,6.19,1026.5,321,1.7,30,71.7,489
2021,11,2,15,28.9,119,81.5,23.6,6.33,1025.5,329,1.6,42,73.2,131
2021,11,2,16,27.8,112,85.9,23.7,6.45,1025.1,15,1.1,55,78.6,74
2021,11,2,17,26.4,108,93.5,23.6,6.48,1025.7,64,1.8,69,84.3,18
2021,11,2,18,25.7,105,81.4,23.3,6.34,1026.4,65,2.1,84,86.9,8
2021,11,3,7,24,-105,68.3,21.2,5.98,1027.3,56,1.8,84,84.4,23
2021,11,3,8,24.6,-108,69.1,21.6,6.05,1028.1,57,1.6,70,83.5,84
2021,11,3,9,25.3,-112,72.5,21.8,6.05,1028.8,66,1.2,56,80.9,140
2021,11,3,10,26.3,-119,46.1,21.9,6,1029.2,69,0.9,43,76.8,382
2021,11,3,11,27.5,-132,36.4,21.9,5.97,1028.9,59,0.6,30,71.4,540
2021,11,3,12,28.4,-160,46.5,21.9,6.05,1028.2,2,0.4,22,67.9,492
2021,11,3,13,28.4,161,51.8,22.4,6.3,1027.2,307,0.3,22,70.2,444
2021,11,3,14,27.9,133,56.2,23.1,6.55,1026.3,180,0.6,30,75,373
2021,11,3,15,27.1,119,73.8,23.3,6.64,1025.5,168,1.2,42,79.9,185
2021,11,3,16,26.1,112,72.9,23.4,6.67,1025.2,173,1.5,55,85.4,137
2021,11,3,17,25.2,108,70.7,23.2,6.66,1025.6,189,1.5,70,88.7,85
2021,11,3,18,24.7,105,88.4,22.8,6.62,1026.4,205,1.2,84,89.2,8
2021,11,4,7,24,-106,33.3,22.3,6.42,1027.3,76,1.5,84,90.7,44
2021,11,4,8,25,-108,27.1,22.8,6.42,1027.9,56,1.7,70,87.6,196
2021,11,4,9,26.4,-112,13.6,23.2,6.4,1028.3,39,1.9,56,82.4,441
2021,11,4,10,27.7,-119,0,23.4,6.39,1028.4,28,1.9,43,77.1,698
2021,11,4,11,28.7,-133,0.2,23.4,6.4,1028.1,5,1.6,31,73,837
2021,11,4,12,29.3,-160,19,23.5,6.43,1027.2,317,1.6,22,70.9,740
2021,11,4,13,29.7,161,21.1,23.6,6.47,1026,284,2,22,69.7,721
2021,11,4,14,29.7,134,55.1,23.7,6.54,1024.9,267,2.5,30,70.5,383
2021,11,4,15,29.1,120,54.2,23.9,6.65,1024,262,2.7,42,73.7,317
2021,11,4,16,28.1,112,44.2,24,6.76,1023.7,262,2.4,56,78.3,288
2021,11,4,17,27.2,108,49.7,23.8,6.81,1024,263,2,70,81.9,139
2021,11,4,18,26.5,106,81.6,23.4,6.84,1024.7,279,1.4,84,83.3,17
2021,11,5,7,24.5,-106,31.2,23,6.52,1026.3,69,1.8,85,90.9,46
2021,11,5,8,25.5,-108,5.2,23.5,6.48,1027,82,1.7,70,88.6,237
2021,11,5,9,26.7,-112,27,23.8,6.49,1027.6,93,1.5,56,84.1,355
2021,11,5,10,27.7,-120,38.2,23.9,6.52,1027.7,87,1.2,43,80.1,419
2021,11,5,11,28,-133,54,23.9,6.58,1027.4,80,1,31,78.2,378
2021,11,5,12,27.8,-160,42.1,23.9,6.62,1026.4,60,0.8,22,79.5,524
2021,11,5,13,27.1,162,24.4,24,6.7,1025.2,17,0.7,22,82.9,683
2021,11,5,14,26.6,134,41.2,23.9,6.8,1024.2,354,0.7,30,84.9,497
2021,11,5,15,26.5,120,93.6,23.8,6.82,1023.3,317,0.7,42,85,46
2021,11,5,16,26.7,113,89.4,23.8,6.82,1022.8,296,0.8,56,84.2,52
2021,11,5,17,26.8,109,97,23.9,6.86,1022.9,297,0.7,70,84.2,8
2021,11,6,7,24.7,-106,17.4,23,6.57,1024.4,138,1.5,85,90.3,56
2021,11,6,8,25.5,-109,0,23.3,6.45,1025.1,105,1.2,70,87.9,270
2021,11,6,9,26.6,-113,0,23.7,6.33,1025.7,82,1.3,56,83.8,499
2021,11,6,10,27.9,-120,0,23.8,6.27,1026,88,1,43,78.7,695
2021,11,6,11,28.9,-134,14.6,23.8,6.25,1025.8,174,0.9,31,73.9,713
2021,11,6,12,29.5,-160,19.8,23.8,6.26,1024.9,221,1.9,23,71.3,731
2021,11,6,13,29.6,162,13.6,24,6.29,1023.7,241,3,22,72,788
2021,11,6,14,29.3,135,1.1,24.1,6.34,1022.5,245,3.5,30,73.9,829
2021,11,6,15,29.1,120,0.3,24.1,6.46,1021.6,241,3.2,42,74.4,697
2021,11,6,16,28.8,113,78.2,24,6.6,1021.3,236,2.8,56,75.3,123
2021,11,6,17,28.3,109,86.1,24.2,6.69,1021.5,236,2.2,70,78.2,35
2021,11,6,18,27.5,106,73.6,23.9,6.73,1022.1,241,1.7,84,80.9,18
2021,11,7,7,24.7,-106,13.2,22.7,6.17,1023.8,92,1.2,85,88.8,54
2021,11,7,8,25.7,-109,0,23.1,6.09,1024.5,79,1.4,70,85.4,262
2021,11,7,9,27.1,-113,0,23.4,6.06,1025.1,87,1.3,56,80.3,490
2021,11,7,10,28.5,-120,0,23.6,6.07,1025.5,122,1,43,75.1,685
2021,11,7,11,29.5,-134,0,23.7,6.09,1025.3,179,1.1,31,70.9,821
2021,11,7,12,30.1,-161,13.4,23.8,6.12,1024.6,220,1.8,23,68.9,772
2021,11,7,13,30.2,162,16.5,24.1,6.18,1023.4,241,2.6,23,69.6,741
2021,11,7,14,29.8,135,44.4,24.4,6.32,1022.2,249,2.9,31,72.5,457
2021,11,7,15,29.4,121,81.4,24.5,6.46,1021.2,248,3,42,74.8,124
2021,11,7,16,29.1,113,74.4,24.5,6.56,1020.8,240,3,56,76.6,109
2021,11,7,17,28.5,109,83.6,24.6,6.69,1021.3,227,2.4,70,79.4,39
2021,11,8,7,24.9,-107,26.2,23,6.01,1024.5,108,1.2,85,88.9,39
2021,11,8,8,25.9,-109,13.6,23.4,6.02,1025.2,102,1.2,70,86.3,209
2021,11,8,9,27.1,-113,7.7,23.8,6,1025.6,87,1.2,57,82,442
2021,11,8,10,28.4,-121,1.3,24,6.01,1025.8,61,1.1,43,76.9,668
2021,11,8,11,29.6,-134,0,24.1,6.08,1025.7,36,0.3,31,72.2,827
2021,11,8,12,30,-161,12.3,24.3,6.18,1025,248,1.3,23,71.3,792
2021,11,8,13,29.7,163,9.7,24.6,6.37,1024.2,244,2.5,23,74.1,819
2021,11,8,14,29.4,135,5.9,24.7,6.55,1023.4,240,2.5,31,76.2,786
2021,11,8,15,29.3,121,66.6,24.7,6.64,1022.7,230,2.2,43,76.4,242
2021,11,8,16,29,114,48.4,24.7,6.71,1022.3,218,1.9,56,77.7,253
2021,11,8,17,28.3,110,66.9,24.7,6.8,1022.4,207,1.4,70,80.9,99
2021,11,8,18,27.5,107,88.8,24.3,6.87,1023,209,1.1,84,83.1,9
2021,11,9,7,25,-107,19.7,23.1,6.13,1025.5,69,1.6,85,89.3,46
2021,11,9,8,25.9,-110,0.3,23.5,6.07,1026.4,68,1.7,71,86.4,241
2021,11,9,9,27.2,-114,1.7,23.8,6.01,1027.2,64,1.6,57,81.4,464
2021,11,9,10,28.6,-121,0,23.8,6.02,1027.7,58,1.3,43,75.5,669
2021,11,9,11,29.8,-135,0,23.8,6.05,1027.4,64,0.5,32,70,808
2021,11,9,12,30.4,-161,0,23.7,6.13,1026.7,241,0.7,23,67.2,881
2021,11,9,13,30.6,163,30.5,23.7,6.26,1025.5,255,1.9,23,66.5,615
2021,11,9,14,30.4,136,69.3,23.9,6.42,1024.5,264,2.6,31,68.1,244
2021,11,9,15,29.9,122,47,24.2,6.59,1023.9,268,2.8,43,71.7,350
2021,11,9,16,29.2,114,43.9,24.4,6.68,1023.6,270,2.4,56,75.7,268
2021,11,9,17,28.3,110,95,24.4,6.71,1023.7,283,1.7,70,79.4,13
2021,11,9,18,27.5,107,89.9,24.1,6.69,1024.3,309,1.3,84,81.6,7
2021,11,10,7,25,-107,80.2,23.5,6.54,1026.2,80,1.3,85,91.3,14
2021,11,10,8,25.1,-110,78.3,23.5,6.45,1027.2,67,1.6,71,90.9,54
2021,11,10,9,25.5,-114,90.8,23.6,6.37,1027.8,67,1.9,57,89.2,42
2021,11,10,10,25.9,-121,92.8,23.6,6.27,1028,50,2.2,44,87.1,49
2021,11,10,11,26.1,-135,88,23.5,6.2,1027.7,39,2.2,32,85.6,99
2021,11,10,12,26.5,-161,78.8,23.4,6.17,1027.1,34,1.8,24,83,190
2021,11,10,13,26.8,163,83.8,23.4,6.2,1026.7,29,2,24,81.6,146
2021,11,10,14,26.6,136,85.2,23.5,6.19,1026.2,29,2.5,31,82.9,123
2021,11,10,15,26.5,122,86.4,23.6,6.11,1025.3,24,2.8,43,84.1,94
2021,11,10,16,26.4,114,84.8,23.6,6.04,1024.5,12,2.6,56,85,77
2021,11,10,17,26.1,110,85.1,23.6,6.05,1024.6,3,2.4,70,86.3,40
2021,11,10,18,25.6,108,87.8,23.4,6.14,1025.5,6,2.8,84,87.3,11
2021,11,11,7,23.5,-108,71.9,21.2,6.07,1026.8,61,1.4,85,86.9,21
2021,11,11,8,24.4,-110,51.7,21.5,6.07,1027.4,59,1.7,71,83.9,124
2021,11,11,9,25.4,-114,35.4,21.6,6.05,1027.7,61,1.5,57,79.5,324
2021,11,11,10,26.5,-122,4.1,21.6,6.03,1027.7,61,1.2,44,74.8,655
2021,11,11,11,27.5,-136,22.8,21.7,6.02,1027.1,25,0.6,32,70.4,635
2021,11,11,12,28.3,-161,30.7,21.8,6.08,1026.3,321,1,24,68,624
2021,11,11,13,28.3,163,48.7,22,6.17,1025.5,338,1.3,24,68.6,463
2021,11,11,14,27.9,137,60.6,22,6.21,1024.5,1,1.3,31,70.4,326
2021,11,11,15,27.8,122,66.4,22.2,6.22,1023.6,349,1.1,43,71.4,234
2021,11,11,16,27.7,115,50.6,22.5,6.26,1023.3,316,1,56,73.6,241
2021,11,11,17,27.2,110,71.1,23,6.3,1023.6,295,1.1,70,77.4,86
2021,11,11,18,26.3,108,88.8,22.8,6.34,1024.4,309,1.3,84,81.4,6
2021,11,12,7,23.9,-108,72.7,22.2,6.57,1027.1,121,0.5,85,90.2,11
2021,11,12,8,24.3,-110,68.8,22.4,6.58,1028,106,0.6,71,88.9,79
2021,11,12,9,25.5,-115,72.1,22.7,6.61,1028.5,108,0.4,57,84.3,141
2021,11,12,10,26.6,-122,62.9,22.9,6.65,1028.6,50,0.4,44,80.1,256
2021,11,12,11,27.1,-136,53.2,23.1,6.64,1028.1,332,0.9,32,78.8,385
2021,11,12,12,27.1,-161,71,23.3,6.64,1027.3,307,1.8,24,79.7,262
2021,11,12,13,26.6,164,37.8,23.3,6.7,1026.4,297,2.1,24,82.3,561
2021,11,12,14,26.1,137,48,23.3,6.76,1025.6,286,1.9,32,84.6,431
2021,11,12,15,25.8,123,63.9,23.3,6.77,1025,287,1.6,43,86,253
2021,11,12,16,25.7,115,63.4,23.3,6.78,1024.9,299,1.3,56,86.3,178
2021,11,12,17,25.7,111,64.8,23.3,6.77,1025.2,306,1.1,70,86.5,100
2021,11,12,18,25.2,108,90.9,23.1,6.74,1025.9,314,1,84,87.9,6
2021,11,13,7,23.8,-108,48.5,22.8,6.97,1027.4,134,0.9,85,94.4,25
2021,11,13,8,24,-111,77.3,23,6.98,1028.4,142,0.7,71,94.1,66
2021,11,13,9,24.3,-115,64.8,23.1,6.94,1029.1,137,0.6,57,93.1,167
2021,11,13,10,24.8,-122,40,23.3,6.88,1029.4,161,0.4,44,91.1,409
2021,11,13,11,25.4,-136,33.8,23.4,6.84,1029.2,216,0.4,32,88.3,542
2021,11,13,12,25.5,-162,29.1,23.2,6.78,1028.6,256,0.4,25,87.3,632
2021,11,13,13,25.3,164,38.1,23.2,6.66,1027.7,270,0.8,24,88.1,554
2021,11,13,14,25.4,138,53.5,23.2,6.61,1026.8,273,1.3,32,88.1,385
2021,11,13,15,25.4,123,84.1,23.2,6.65,1026,284,1.3,43,87.7,112
2021,11,13,16,25.3,115,96.8,23.2,6.7,1025.8,298,1.2,56,88.2,16
2021,11,13,17,24.9,111,95.1,23,6.7,1026.2,307,0.9,70,89.4,14
2021,11,14,7,24,-108,63.7,22.1,6.3,1027.5,56,1.5,85,89.1,16
2021,11,14,8,24.6,-111,62.1,22.6,6.39,1028.1,37,1.6,71,88.6,94
2021,11,14,9,25.1,-115,43,23,6.48,1028.6,25,1.6,57,87.9,272
2021,11,14,10,25.2,-123,35.2,23.2,6.49,1028.7,16,1.3,44,88.6,430
2021,11,14,11,25.3,-136,41.7,23.3,6.44,1028.4,19,1.1,33,88.7,466
2021,11,14,12,25.7,-162,48.7,23.4,6.38,1027.8,23,1,25,87.1,453
2021,11,14,13,26.7,164,6.4,23.4,6.33,1026.8,358,1.1,25,81.9,826
2021,11,14,14,27.8,138,21.8,23.4,6.32,1025.7,332,1.4,32,77,633
2021,11,14,15,28.1,124,19.8,23.3,6.34,1024.9,323,1.8,43,75.2,535
2021,11,14,16,28.1,116,45,23.4,6.33,1024.4,314,1.9,56,75.7,268
2021,11,14,17,27.4,111,55.7,23.4,6.28,1024.5,315,1.7,70,79,114
2021,11,14,18,26.5,109,49.9,23.1,6.17,1025.1,327,1.4,84,81.6,23
2021,11,15,7,24.1,-109,57.2,22.2,5.94,1026.7,66,1.5,85,89,19
2021,11,15,8,25.2,-111,50.2,22.8,5.91,1027.3,57,1.6,71,86.3,124
2021,11,15,9,26.6,-116,36.9,23.1,5.91,1027.6,45,1.7,57,81.3,302
